Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Bronx,BX01,9.000000000000000,2014.000000000000000,March,41.335295078932795,17.022922109084398,18.266104203287799,214.408516816447985
Bronx,BX02,9.000000000000000,2014.000000000000000,March,57.331322175399002,29.475924486219398,35.306853633382197,389.359177417140017
Bronx,BX03,9.000000000000000,2014.000000000000000,March,48.461061895261096,22.986425838742299,23.568600272195699,280.797039715750032
Bronx,BX04,9.000000000000000,2014.000000000000000,March,54.239995268042001,26.974652359274902,29.276729581062199,348.327026943578005
Bronx,BX05,9.000000000000000,2014.000000000000000,March,57.979517113559289,26.269559745028296,37.304839949480403,401.027797209543053
Bronx,BX06,9.000000000000000,2014.000000000000000,March,59.458069070372794,32.558226954514197,31.500113357455302,425.011832773387027
Bronx,BX07,9.000000000000000,2014.000000000000000,March,61.204002175082195,30.631550399300895,42.791776504219797,450.835191855152004
Bronx,BX08,9.000000000000000,2014.000000000000000,March,72.604547401263702,37.980522948337800,62.310004774970999,567.723100450325092
Bronx,BX09,9.000000000000000,2014.000000000000000,March,53.825403574998695,20.739562077177901,34.306373823013601,338.164849793662029
Bronx,BX10,9.000000000000000,2014.000000000000000,March,72.259159418492899,39.958904792739396,57.552158511561295,603.523999067860018
Bronx,BX11,9.000000000000000,2014.000000000000000,March,67.597494387530503,33.031290105589704,48.713290173512398,503.148404152854084
